,date,tsw_anomaly(cm)
170,2019-03-16T12:00:00.000000000,4.643351545704335
171,2019-04-16T00:00:00.000000000,5.381807366853333
172,2019-05-16T12:00:00.000000000,6.364137279048486
173,2019-06-16T00:00:00.000000000,4.524756591612288
174,2019-07-16T12:00:00.000000000,3.0938027089042
175,2019-08-16T12:00:00.000000000,1.9847300965174723
176,2019-09-16T00:00:00.000000000,0.5716281702638172
177,2019-10-16T12:00:00.000000000,-5.034645322595458
178,2019-11-16T00:00:00.000000000,-3.5658178260895985
179,2019-12-16T12:00:00.000000000,-4.2046964392616335
180,2020-01-16T12:00:00.000000000,-5.410962720987415
181,2020-02-15T12:00:00.000000000,-2.628324382780508
182,2020-03-16T12:00:00.000000000,-10.038965762241276
183,2020-04-16T00:00:00.000000000,-10.773476087421566
184,2020-05-16T12:00:00.000000000,-12.275331541860139
185,2020-06-16T00:00:00.000000000,-6.453602973421198
186,2020-07-16T12:00:00.000000000,-3.167622063568202
187,2020-08-16T12:00:00.000000000,-2.4517751059164907
188,2020-09-16T00:00:00.000000000,-4.8765838832387125
189,2020-10-16T12:00:00.000000000,-10.837785196177277
190,2020-11-16T00:00:00.000000000,-13.756322025834256
191,2020-12-16T12:00:00.000000000,-7.74276176563749
